epoch,step,entropy_mean,entropy_std,entropy_p10,entropy_p50,entropy_p90,topk_mass,topk_overlap,l1_adj_diff,adj_mean,adj_var,adj_max,diag_mean,offdiag_mean,raw_entropy_mean,raw_entropy_std,raw_entropy_p10,raw_entropy_p50,raw_entropy_p90,raw_topk_mass,raw_topk_overlap,raw_l1_adj_diff,raw_adj_mean,raw_adj_var,raw_adj_max,raw_diag_mean,raw_offdiag_mean,conf_mean,conf_std,conf_p10,conf_p50,conf_p90,base_entropy_mean,base_entropy_std,base_entropy_p10,base_entropy_p50,base_entropy_p90,base_topk_mass,base_topk_overlap,base_l1_adj_diff,base_adj_mean,base_adj_var,base_adj_max,base_diag_mean,base_offdiag_mean,prior_entropy_mean,prior_sparsity,dyn_vs_prior_overlap,dyn_vs_prior_l1,segments,num_vars,gate_mean,gate_std,gate_min,gate_max,gate_p10,gate_p50,gate_p90,gate_sat_low,gate_sat_high,alpha_mean,alpha_std,alpha_min,alpha_max,alpha_p10,alpha_p50,alpha_p90,alpha_sat_low,alpha_sat_high,routing_conf_mean,routing_conf_std,routing_conf_min,routing_conf_max,routing_conf_p10,routing_conf_p50,routing_conf_p90,routing_conf_sat_low,routing_conf_sat_high,routing_alpha_mean,routing_alpha_std,routing_alpha_min,routing_alpha_max,routing_alpha_p10,routing_alpha_p50,routing_alpha_p90,routing_alpha_sat_low,routing_alpha_sat_high,g_scale_mean,g_scale_std,g_scale_min,g_scale_max,g_scale_p10,g_scale_p50,g_scale_p90,g_scale_sat_low,g_scale_sat_high,map_mean_abs,map_std_mean,E_trend,E_season,E_ratio,mse,mae
1,200,1.673639178276062,0.06840956211090088,1.5859520435333252,1.6506785154342651,1.7790553569793701,1.0,1.0,0.0,0.1428571492433548,0.01028525736182928,0.43731969594955444,0.0,0.1666666716337204,1.6561498641967773,0.029022052884101868,1.6189367771148682,1.6515941619873047,1.7129881381988525,0.9898053407669067,1.0,0.0,0.1414007544517517,0.011113734915852547,0.47660550475120544,0.0,0.16496755182743073,0.1489071398973465,0.01491437666118145,0.11969822645187378,0.15124845504760742,0.16803103685379028,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.012351409532129765,6,7,0.002466815058141947,1.3131270861777011e-05,0.002448122948408127,0.0024868762120604515,0.0024535792879760267,0.002464242046698928,0.002485576597973704,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07981211692094803,0.10632308572530746,0.8501905202865601,0.11513158679008484,0.8807324171066284,,
1,400,1.673639178276062,0.06840956211090088,1.5859520435333252,1.6506785154342651,1.7790553569793701,1.0,1.0,0.0,0.1428571492433548,0.01028525736182928,0.43731969594955444,0.0,0.1666666716337204,1.6561498641967773,0.029022052884101868,1.6189367771148682,1.6515941619873047,1.7129881381988525,0.9898053407669067,1.0,0.0,0.1414007544517517,0.011113734915852547,0.47660550475120544,0.0,0.16496755182743073,0.1489071398973465,0.01491437666118145,0.11969822645187378,0.15124845504760742,0.16803103685379028,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.012351409532129765,6,7,0.002459704177454114,3.024000943696592e-05,0.0024185862857848406,0.002507602097466588,0.0024342674296349287,0.0024488368071615696,0.0025042095221579075,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08388550579547882,0.1120196208357811,0.978764533996582,0.14394576847553253,0.8717872500419617,,
2,200,1.753504991531372,0.02477172017097473,1.720970869064331,1.7461438179016113,1.7883541584014893,1.0,1.0,8.535180313629098e-06,0.1428571492433548,0.005496528465300798,0.3189205527305603,0.0,0.1666666716337204,1.8786388635635376,0.020370518788695335,1.8437879920005797,1.8832204937934875,1.9038459062576294,0.9238440990447998,1.0,9.81690754997544e-06,0.1421249806880951,0.0028089280240237713,0.3106902539730072,0.0710306316614151,0.1539740264415741,0.03457062691450119,0.010468375869095325,0.021616697311401367,0.03221610188484192,0.05248035788536072,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.026104381307959557,6,7,0.002443550853058696,6.22705410933122e-05,0.0023760588373988867,0.0025353259406983852,0.0023841746151447296,0.002406727522611618,0.00252921637147665,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.502736508846283,0.0,0.502736508846283,0.502736508846283,0.502736508846283,0.502736508846283,0.502736508846283,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08292987197637558,0.11313295364379883,1.0008586645126343,0.11388817429542542,0.8978349566459656,,
2,400,1.7531585693359375,0.02498059719800949,1.720349872112274,1.745724618434906,1.7883189916610718,1.0,1.0,1.282838002225617e-05,0.1428571492433548,0.005516501609236002,0.31966632604599,0.0,0.1666666716337204,1.8779497146606445,0.02039874903857708,1.8430218696594238,1.8825170993804932,1.9031474947929383,0.9242069721221924,1.0,1.5088280633790419e-05,0.1421210616827011,0.0028390120714902878,0.3115974962711334,0.07064040750265121,0.15403451025485992,0.0349247008562088,0.010482884012162685,0.021975618600845338,0.032577574253082275,0.052874088287353516,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.02597721666097641,6,7,0.0024374325294047594,8.455318311462179e-05,0.002355902222916484,0.002551294630393386,0.0023569770622998477,0.002385652856901288,0.0025449183769524096,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5054206252098083,0.0,0.5054206252098083,0.5054206252098083,0.5054206252098083,0.5054206252098083,0.5054206252098083,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08044005185365677,0.11009568721055984,0.9085733294487,0.1158413365483284,0.8869194984436035,,
3,200,1.7527351379394531,0.025234747678041458,1.7195948839187623,1.7452120780944824,1.7882752418518066,1.0,1.0,1.8667160475160927e-05,0.1428571492433548,0.005540910642594099,0.320527046918869,0.0,0.1666666716337204,1.8771053552627563,0.020429905503988266,1.8420813083648682,1.8816516399383545,1.902286171913147,0.9246482849121094,1.0,2.143794517905917e-05,0.14211627840995789,0.002875866135582328,0.3127443194389343,0.07016564905643463,0.15410804748535156,0.03535856306552887,0.010498895309865475,0.02241826057434082,0.03302234411239624,0.05335742235183716,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.025822918862104416,6,7,0.0024341451935470104,0.00011405059922253713,0.002319592284038663,0.0025772294029593468,0.0023226399440318345,0.002363192616030574,0.00257056369446218,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5087031722068787,0.0,0.5087031722068787,0.5087031722068787,0.5087031722068787,0.5087031722068787,0.5087031722068787,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08207432925701141,0.10987597703933716,0.8775553107261658,0.13448196649551392,0.8671175837516785,,
3,400,1.7525471448898315,0.025349346920847893,1.7192600607872008,1.7449880242347717,1.7882565259933472,1.0,1.0,1.8529390217736363e-05,0.1428571492433548,0.005551778245717287,0.32095110416412354,0.0,0.1666666716337204,1.876737117767334,0.020442496985197067,1.8416733741760254,1.8812756538391113,1.9019112944602967,0.9248360991477966,1.0,2.1537276552408002e-05,0.14211420714855194,0.0028920378535985947,0.31325921416282654,0.06996334344148636,0.15413935482501984,0.03554790839552879,0.010505365207791328,0.02261088490486145,0.03321552276611328,0.05356705188751221,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.025754477828741074,6,7,0.0024354320485144854,0.00012746288848575205,0.0023057921789586544,0.0025919543113559484,0.002308823633939028,0.0023563739378005266,0.0025854059495031834,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5101242661476135,0.0,0.5101242661476135,0.5101242661476135,0.5101242661476135,0.5101242661476135,0.5101242661476135,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0810672715306282,0.10879017412662506,0.9375624060630798,0.1306624561548233,0.8776825666427612,,
4,200,1.752314567565918,0.02548748441040516,1.7188444137573242,1.7447065114974976,1.788232684135437,1.0,1.0,1.82747098733671e-05,0.1428571492433548,0.005565186496824026,0.32135987281799316,0.0,0.1666666716337204,1.876275897026062,0.02046024054288864,1.841160535812378,1.880801796913147,1.9014405012130737,0.9250732660293579,1.0,2.158450661227107e-05,0.1421116143465042,0.0029121984262019396,0.3137736916542053,0.06970800459384918,0.15417888760566711,0.035784900188446045,0.010514484718441963,0.022852838039398193,0.03345906734466553,0.053830623626708984,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.025669844821095467,6,7,0.0024385263677686453,0.00014410779112949967,0.0022903995122760534,0.0026115740183740854,0.002293102256953716,0.0023501061368733644,0.002605285914614797,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5119037628173828,0.0,0.5119037628173828,0.5119037628173828,0.5119037628173828,0.5119037628173828,0.5119037628173828,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07587386667728424,0.10229630023241043,0.912238359451294,0.1097932681441307,0.8925734758377075,,
4,400,1.7522114515304565,0.025551101192831993,1.7186681866645812,1.744588553905487,1.7882227897644043,1.0,1.0,1.6299120034091175e-05,0.1428571492433548,0.005571151152253151,0.321556031703949,0.0,0.1666666716337204,1.8760766983032227,0.020467018708586693,1.8409414291381836,1.880599856376648,1.9012387156486512,0.9251725077629089,1.0,1.8920418369816616e-05,0.14211052656173706,0.0029209714848548174,0.3140259087085724,0.06960104405879974,0.15419544279575348,0.03588729351758957,0.010517966002225876,0.02295653223991394,0.03356283903121948,0.0539432168006897,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.025632523000240326,6,7,0.0024405636359006166,0.00015147395606618375,0.0022839547600597143,0.00262126000598073,0.002286433707922697,0.0023479859810322523,0.0026151222176849843,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5126615166664124,0.0,0.5126615166664124,0.5126615166664124,0.5126615166664124,0.5126615166664124,0.5126615166664124,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07783345133066177,0.1035299077630043,0.8386152386665344,0.11271526664495468,0.8815183043479919,,
5,200,1.7520966529846191,0.025619201362133026,1.7184584140777588,1.7444465160369873,1.7882107496261597,1.0,1.0,2.024695641011931e-05,0.1428571492433548,0.005577784962952137,0.3218463957309723,0.0,0.1666666716337204,1.8758444786071777,0.020474765449762344,1.8406829833984375,1.8803611993789673,1.9010004997253418,0.9252933263778687,1.0,2.369892899878323e-05,0.1421092003583908,0.0029310898389667273,0.31433385610580444,0.0694710984826088,0.15421555936336517,0.036006588488817215,0.010521948337554932,0.023078978061676025,0.03368544578552246,0.05407601594924927,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.025591006502509117,6,7,0.002443500328809023,0.00016017949383240193,0.0022771498188376427,0.0026331425178796053,0.0022792677860707044,0.0023459140211343765,0.002627488086000085,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5135564804077148,0.0,0.5135564804077148,0.5135564804077148,0.5135564804077148,0.5135564804077148,0.5135564804077148,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07965809106826782,0.10524780303239822,0.9497676491737366,0.12602180242538452,0.8828564286231995,,
5,400,1.7520498037338257,0.025644509121775627,1.7183762788772583,1.7443842887878418,1.7882055044174194,1.0,1.0,2.3852644517319277e-05,0.1428571492433548,0.005580464377999306,0.321943998336792,0.0,0.1666666865348816,1.8757429122924805,0.020479125902056694,1.8405687808990479,1.8802560567855835,1.900896668434143,0.92535001039505,1.0,2.8318823751760647e-05,0.14210863411426544,0.002935432130470872,0.3144710063934326,0.06941044330596924,0.15422500669956207,0.03605886176228523,0.010524188168346882,0.02313232421875,0.03373950719833374,0.05413472652435303,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.02557406574487686,6,7,0.0024451802019029856,0.00016382115427404642,0.002274586819112301,0.0026386508252471685,0.002276463247835636,0.0023456416092813015,0.002633424988016486,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5139481425285339,0.0,0.5139481425285339,0.5139481425285339,0.5139481425285339,0.5139481425285339,0.5139481425285339,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07663930952548981,0.10206839442253113,0.8443490862846375,0.135951429605484,0.8613165616989136,,
