epoch,step,entropy_mean,entropy_std,entropy_p10,entropy_p50,entropy_p90,topk_mass,topk_overlap,l1_adj_diff,adj_mean,adj_var,adj_max,diag_mean,offdiag_mean,raw_entropy_mean,raw_entropy_std,raw_entropy_p10,raw_entropy_p50,raw_entropy_p90,raw_topk_mass,raw_topk_overlap,raw_l1_adj_diff,raw_adj_mean,raw_adj_var,raw_adj_max,raw_diag_mean,raw_offdiag_mean,conf_mean,conf_std,conf_p10,conf_p50,conf_p90,base_entropy_mean,base_entropy_std,base_entropy_p10,base_entropy_p50,base_entropy_p90,base_topk_mass,base_topk_overlap,base_l1_adj_diff,base_adj_mean,base_adj_var,base_adj_max,base_diag_mean,base_offdiag_mean,prior_entropy_mean,prior_sparsity,dyn_vs_prior_overlap,dyn_vs_prior_l1,segments,num_vars,gate_mean,gate_std,gate_min,gate_max,gate_p10,gate_p50,gate_p90,gate_sat_low,gate_sat_high,alpha_mean,alpha_std,alpha_min,alpha_max,alpha_p10,alpha_p50,alpha_p90,alpha_sat_low,alpha_sat_high,routing_conf_mean,routing_conf_std,routing_conf_min,routing_conf_max,routing_conf_p10,routing_conf_p50,routing_conf_p90,routing_conf_sat_low,routing_conf_sat_high,routing_alpha_mean,routing_alpha_std,routing_alpha_min,routing_alpha_max,routing_alpha_p10,routing_alpha_p50,routing_alpha_p90,routing_alpha_sat_low,routing_alpha_sat_high,g_scale_mean,g_scale_std,g_scale_min,g_scale_max,g_scale_p10,g_scale_p50,g_scale_p90,g_scale_sat_low,g_scale_sat_high,map_mean_abs,map_std_mean,E_trend,E_season,E_ratio,mse,mae
1,200,1.673639178276062,0.06840956211090088,1.5859520435333252,1.6506785154342651,1.7790553569793701,1.0,1.0,0.0,0.1428571492433548,0.01028525736182928,0.43731969594955444,0.0,0.1666666716337204,1.6561498641967773,0.029022052884101868,1.6189367771148682,1.6515941619873047,1.7129881381988525,0.9898053407669067,1.0,0.0,0.1414007544517517,0.011113734915852547,0.47660550475120544,0.0,0.16496755182743073,0.1489071398973465,0.01491437666118145,0.11969822645187378,0.15124845504760742,0.16803103685379028,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.012351409532129765,6,7,0.0024664613883942366,1.088119824999012e-05,0.0024507581256330013,0.0024829558096826077,0.0024559656623750923,0.0024640008341521025,0.0024821085389703512,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08207705616950989,0.10947107523679733,0.8947679400444031,0.12509717047214508,0.8773394823074341,,
1,400,1.673639178276062,0.06840956211090088,1.5859520435333252,1.6506785154342651,1.7790553569793701,1.0,1.0,0.0,0.1428571492433548,0.01028525736182928,0.43731969594955444,0.0,0.1666666716337204,1.6561498641967773,0.029022052884101868,1.6189367771148682,1.6515941619873047,1.7129881381988525,0.9898053407669067,1.0,0.0,0.1414007544517517,0.011113734915852547,0.47660550475120544,0.0,0.16496755182743073,0.1489071398973465,0.01491437666118145,0.11969822645187378,0.15124845504760742,0.16803103685379028,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.012351409532129765,6,7,0.0024629230611026287,2.4295799448736943e-05,0.002428619656711817,0.002500599715858698,0.002442273637279868,0.0024548734072595835,0.00249848454259336,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07810035347938538,0.10443762689828873,0.8953274488449097,0.12615960836410522,0.8764942288398743,,
2,200,1.7535656690597534,0.024732941761612892,1.721070647239685,1.7462095022201538,1.788359522819519,1.0,1.0,1.37424931381247e-05,0.1428571492433548,0.005493031814694405,0.31884005665779114,0.0,0.1666666716337204,1.8787453174591064,0.020367547869682312,1.8439066410064697,1.883328914642334,1.9039535880088807,0.9237953424453735,1.0,1.6044999938458204e-05,0.14212556183338165,0.002804128685966134,0.3106115758419037,0.07108374685049057,0.15396587550640106,0.03451582044363022,0.01046684943139553,0.021561366319656373,0.03216034173965454,0.052419424057006836,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.0261263195425272,6,7,0.0024488589260727167,5.174688340048306e-05,0.0023920838721096516,0.002522698137909174,0.002399919694289565,0.002416901523247361,0.0025197894778102637,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5023191571235657,0.0,0.5023191571235657,0.5023191571235657,0.5023191571235657,0.5023191571235657,0.5023191571235657,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08892514556646347,0.1198650449514389,0.8442219495773315,0.12552934885025024,0.8705551028251648,,
2,400,1.7532588243484497,0.024918245151638985,1.7205199003219604,1.745836317539215,1.7883280515670776,1.0,1.0,2.3766708181938156e-05,0.1428571492433548,0.005510715302079916,0.31957918405532837,0.0,0.1666666716337204,1.8781262636184692,0.02039528079330921,1.8432207107543945,1.882698893547058,1.903327465057373,0.924127459526062,1.0,2.767474506981671e-05,0.1421220749616623,0.0028310692869126797,0.3115507662296295,0.0707269012928009,0.1540212631225586,0.03483404591679573,0.010481100529432297,0.021883130073547363,0.03248411417007446,0.052771925926208496,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.026013920083642006,6,7,0.0024446386378258467,7.059094059513882e-05,0.002376896794885397,0.002536120591685176,0.0023775772657245397,0.002399073913693428,0.002534192334860563,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.504726231098175,0.0,0.504726231098175,0.504726231098175,0.504726231098175,0.504726231098175,0.504726231098175,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08439265936613083,0.11306560039520264,0.8066064715385437,0.12403018027544022,0.8667254447937012,,
3,200,1.7528936862945557,0.025138365104794502,1.7198606729507446,1.745393991470337,1.7882905006408691,1.0,1.0,2.9184895538492128e-05,0.1428571343421936,0.005531761329621077,0.32027530670166016,0.0,0.1666666567325592,1.8773988485336304,0.02042493410408497,1.8424108028411865,1.881953239440918,1.90258709192276,0.9245086908340454,1.0,3.501086757751182e-05,0.1421179324388504,0.002862819004803896,0.31243011355400085,0.070316843688488,0.15408478677272797,0.03520778939127922,0.010496338829398155,0.022263628244400025,0.03286731243133545,0.05318814516067505,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.02588052488863468,6,7,0.002444556215777993,9.593641880201176e-05,0.002348615089431405,0.0025561468210071325,0.0023509108927100898,0.002381713595241308,0.0025555954314768316,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5075569748878479,0.0,0.5075569748878479,0.5075569748878479,0.5075569748878479,0.5075569748878479,0.5075569748878479,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08224606513977051,0.10949290543794632,0.9961873292922974,0.11725828051567078,0.8946887850761414,,
3,400,1.752741813659668,0.025224018841981888,1.719580101966858,1.745201826095581,1.7882740497589111,1.0,1.0,3.783683860092424e-05,0.1428571343421936,0.005540512967854738,0.32055556774139404,0.0,0.1666666567325592,1.8770782947540283,0.020436158403754234,1.842054843902588,1.881627082824707,1.9022614121437074,0.9246853590011597,1.0,4.561374589684419e-05,0.14211615920066833,0.0028766386676579714,0.3131552040576935,0.07012771815061569,0.15411421656608582,0.035372596234083176,0.010502107441425323,0.022430998086929322,0.03303492069244385,0.05337107181549072,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.025824660435318947,6,7,0.0024470274802297354,0.00010808124352479354,0.0023372010327875614,0.0025751448702067137,0.002338808961212635,0.002376339165493846,0.0025723476894199846,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5087959170341492,0.0,0.5087959170341492,0.5087959170341492,0.5087959170341492,0.5087959170341492,0.5087959170341492,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08122079819440842,0.10748974978923798,0.9530107378959656,0.125991091132164,0.8832337260246277,,
4,200,1.7525454759597778,0.02534422092139721,1.7192377686500548,1.744969129562378,1.7882542610168457,1.0,1.0,3.611916326917708e-05,0.1428571492433548,0.005551842041313648,0.32099682092666626,0.0,0.1666666716337204,1.8766964673995972,0.02045098878443241,1.8416295051574707,1.8812352418899536,1.9018707275390625,0.9248783588409424,1.0,4.254841769579798e-05,0.14211398363113403,0.0028934101574122906,0.31338244676589966,0.06991960108280182,0.15414638817310333,0.03556879237294197,0.010509729385375977,0.02263176441192627,0.03323632478713989,0.05358964204788208,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.025752883404493332,6,7,0.002451000502333045,0.00012339139357209206,0.0023236689157783985,0.0026018894277513027,0.002324613556265831,0.0023711572866886854,0.0025948864873498677,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.510274350643158,0.0,0.510274350643158,0.510274350643158,0.510274350643158,0.510274350643158,0.510274350643158,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07842402160167694,0.10332443565130234,0.856838047504425,0.11914261430501938,0.8779252767562866,,
4,400,1.7524617910385132,0.02539449743926525,1.7190957069396973,1.744870901107788,1.7882460355758667,1.0,1.0,3.906010533683002e-05,0.1428571492433548,0.005556674208492041,0.32127776741981506,0.0,0.1666666716337204,1.8765352964401245,0.02045985497534275,1.841452956199646,1.88107168674469,1.9017088770866395,0.9249591827392578,1.0,4.576812352752313e-05,0.1421130895614624,0.0029004968237131834,0.3137983977794647,0.06983242183923721,0.15415987372398376,0.0356515571475029,0.010514287278056145,0.022714954614639283,0.03332036733627319,0.053680360317230225,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.025723109021782875,6,7,0.002453444292768836,0.00013002405466977507,0.00231831893324852,0.0026138320099562407,0.002318917401134968,0.0023697703145444393,0.0026052800938487055,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5108875632286072,0.0,0.5108875632286072,0.5108875632286072,0.5108875632286072,0.5108875632286072,0.5108875632286072,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07790903747081757,0.10246618837118149,0.7649447321891785,0.12307866662740707,0.8614015579223633,,
5,200,1.7523629665374756,0.025456782430410385,1.7189122915267945,1.7447507977485657,1.7882362604141235,1.0,1.0,3.955000647692941e-05,0.1428571492433548,0.005562390200793743,0.3213866055011749,0.0,0.1666666716337204,1.876336932182312,0.020467184484004974,1.8412338137626647,1.880868673324585,1.901505947113037,0.9250624775886536,1.0,4.707747939391993e-05,0.14211197197437286,0.00290915765799582,0.3138039708137512,0.06972143054008484,0.15417706966400146,0.03575357422232628,0.010518052615225315,0.022819221019744873,0.03342467546463013,0.05379297137260437,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.02568802982568741,6,7,0.0024564103223383427,0.00013827005750499666,0.0023119430989027023,0.0026272020768374205,0.002311959583312273,0.0023675134871155024,0.002617932669818401,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5116527080535889,0.0,0.5116527080535889,0.5116527080535889,0.5116527080535889,0.5116527080535889,0.5116527080535889,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0805930346250534,0.10491719841957092,0.8807443380355835,0.1288781464099884,0.8723502159118652,,
5,400,1.7523349523544312,0.025470051914453506,1.7188452124595641,1.7447035312652588,1.788231611251831,1.0,1.0,4.623807399184443e-05,0.1428571492433548,0.005563975777477026,0.3215034604072571,0.0,0.1666666865348816,1.8762599229812622,0.020469876006245613,1.8411433339118957,1.880786418914795,1.9014240503311157,0.925113320350647,1.0,5.460717875394039e-05,0.14211153984069824,0.0029123013373464346,0.31418856978416443,0.06966743618249893,0.15418554842472076,0.035793155431747437,0.010519435629248619,0.0228613018989563,0.03346693515777588,0.05383946299552918,1.656150221824646,0.029022052884101868,1.6283772230148315,1.6515941619873047,1.6907041311264037,0.9898054003715515,0.0,0.0,0.1414007693529129,0.011113734915852547,0.47660550475120544,0.0,0.16496756672859192,1.656150221824646,0.8571428656578064,1.0,0.025677643716335297,6,7,0.002457996364682913,0.00014166261826176196,0.0023090566974133253,0.0026335229631513357,0.0023092695977538825,0.0023670943919569254,0.0026235255878418683,1.0,0.0,0.00033535013790242374,0.0,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,0.00033535013790242374,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5119641423225403,0.0,0.5119641423225403,0.5119641423225403,0.5119641423225403,0.5119641423225403,0.5119641423225403,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07814837992191315,0.10186070948839188,0.8706874251365662,0.1294245719909668,0.8705898523330688,,
